m,Zone,ES638,ES639,ES640,ES641,ES643,ES644,ES646,ES648,ES651,ES653,ES655,ES656,ES658,ES660,ES662,ES664,ES666,ES673,ES675
5.0,0.007441201048115737,0.0004282158620493807,0.00027224689458476864,0.000523626438552771,0.00529397476329549,0.0005149517422326071,0.0006532880753659196,0.0049046147327586566,0.0006023012636423643,0.001814268302110108,0.0043320169127207125,0.0003779290043166293,0.0027521685912071906,0.0017287621279137807,0.0012229723953011459,0.003743882359327884,0.003571452564643346,0.003950801748074309,0.007032123912403856,0.0006846807415598009
5.1,,0.0003314124935038252,0.0002065844646944773,0.0003973345138547331,0.004077584921182799,0.0003985406801856564,0.0004999874856481209,0.0037958673237370667,0.00046096523994036714,0.0014092704348557573,0.0033744229229593476,0.0002924935874363956,0.002143800675096075,0.0013517899655986858,0.0009499691072914054,0.002908138071112371,0.0027640825685775056,0.003043031059804706,0.005498705916877998,0.0005318399297794617
5.2,,0.0002552642667607975,0.0001549325679174447,0.00029798976725953696,0.0031207387814586075,0.0003069684954431775,0.00037939697065816745,0.0029236957209153288,0.0003497863859240131,0.001090687828800951,0.0026211528110231764,0.00022528770819656786,0.0016652415225040709,0.0010552531598751285,0.0007352171147801666,0.002250718329274812,0.00212898283548292,0.002328953344952274,0.004292476598936528,0.0004116110889250176
5.3,,0.0001953639500339182,0.00011430174683569686,0.00021984242173715842,0.0023680569491975724,0.0002349352636260095,0.0002845371117867055,0.0022376212385046726,0.0002623300017932973,0.0008400818748270483,0.0020286095540654587,0.00017242169115904473,0.0012887935599067972,0.0008219890466612968,0.0005662872142512689,0.0017335736439302028,0.0016293956908747837,0.0017672399194826086,0.0033436230106084546,0.0003170357330051744
5.4,,0.00014824469200984438,8.234041095478393e-05,0.0001583695424808613,0.0017759764494224243,0.00017827191655595985,0.00020991770390157277,0.0016979359358736386,0.0001935343734079379,0.0006429482492820155,0.0015624985192554028,0.0001308358092537102,0.000992669104286044,0.0006384969962203151,0.00043340224792803747,0.0013267732262356399,0.001236406523895341,0.001325380489073042,0.002597228341956623,0.00024264012306834067
5.5,,0.00011117937085532383,5.719873367395151e-05,0.00011001326295787743,0.0013102294323050793,0.00013369894904937454,0.0001512199986828376,0.0012734044406159295,0.00013941781540043275,0.0004878774470752301,0.001195842592923248,9.812319591995033e-05,0.0007597293571515915,0.0004941570370592083,0.00032887123110129213,0.0010067726837835829,0.0009272702960519728,0.0009778015504378758,0.002010093500243549,0.00018411846355098705
5.6,,8.202275655579865e-05,3.7421589850904875e-05,7.19748662275765e-05,0.0009438598524319373,9.863661095828059e-05,0.0001050467483771092,0.000939456138545974,9.684822312670517e-05,0.00036589443362143283,0.0009074208258452108,7.239054286331776e-05,0.0005764924621058345,0.0003806152037178741,0.00024664422091975804,0.000755051341534386,0.000684095126365363,0.0007043862733875141,0.0015482368755491476,0.0001380836956987864
5.7,,5.908735141342066e-05,2.1864337507376084e-05,4.205280356921887e-05,0.0006556633334564757,7.105559894169098e-05,6.872558325062345e-05,0.0006767630999818777,6.336179580994754e-05,0.0002699391966618195,0.0006805402281235788,5.214852102981117e-05,0.000432353215287514,0.00029130003421500516,0.00018196216377876012,0.0005570403204960983,0.0004928067627702888,0.0004893101988184688,0.001184927586746372,0.00010187146472851438
5.8,,4.1045722723576864e-05,9.626569372313297e-06,1.8515275421575403e-05,0.00042895992216797986,4.9359606453030006e-05,4.015434281573061e-05,0.00047012143693912707,3.702043911500564e-05,0.00019445813385414392,0.0005020696288203085,3.622558269125726e-05,0.00031896926786707347,0.0002210422334681661,0.00013108145552055185,0.0004012793345491442,0.00034233400646857304,0.00032012536631362867,0.0008991383779898317,7.338591493592106e-05
5.9,,2.6853674937128185e-05,,,0.00025062870264962064,3.2292934287958734e-05,1.7679409064412807e-05,0.00030757134753257387,1.6299594040472517e-05,0.00013508262686671237,0.0003616796830271122,2.3700155764106064e-05,0.0002297782958284505,0.0001657754899434404,9.105727281384647e-05,0.0002787534033360752,0.0002239679440301665,0.00018703986339544418,0.0006743286239897732,5.097838783126873e-05
6.0,,1.5689814742719727e-05,,,0.00011034839687850344,1.886781446722462e-05,,0.00017970491838651973,,8.83761988054468e-05,0.00025124504025256065,1.3847305971455696e-05,0.00015961819226726162,0.00012230112969647153,5.9573135580333846e-05,0.00018237109214075097,0.00013085790151137254,8.235109889594596e-05,0.0004974870080538089,3.3352002713145235e-05
6.1,,6.908011276746089e-06,,,,8.30724117807826e-06,,7.912162272514026e-05,,5.16356212015543e-05,0.00016437407341916548,6.096779813653034e-06,0.00010442830007071523,8.810298668416134e-05,3.4806836050809744e-05,0.00010655408084052145,5.761494792099716e-05,,0.00035837846596254716,1.9486597089340288e-05
6.2,,,,,,,,,,2.273445922665485e-05,9.603895059022885e-05,,6.101439321965263e-05,6.120177459393985e-05,1.532497482536677e-05,4.691430740896365e-05,,,0.0002489518110412121,8.579682720666532e-06
6.3,,,,,,,,,,,4.2284639083581774e-05,,2.686380453285836e-05,4.004053166731105e-05,,,,,0.00016287375553677373,
6.4,,,,,,,,,,,,,,2.339450840642741e-05,,,,,9.516235885054976e-05,
6.5,,,,,,,,,,,,,,1.0300282733454405e-05,,,,,4.189868770543645e-05,
